"CAS","LogBCF","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","ExactMolWt","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","FractionCSP3","HallKierAlpha","HeavyAtomCount","HeavyAtomMolWt","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","MaxAbsEStateIndex","MaxAbsPartialCharge","MaxEStateIndex","MaxPartialCharge","MinAbsEStateIndex","MinAbsPartialCharge","MinEStateIndex","MinPartialCharge","MolLogP","MolMR","MolWt","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRadicalElectrons","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","NumValenceElectrons","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","RingCount","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","qed"
"119168_77_3",1.15,2.06345948891462,696.292156819869,17.1983061338198,14.4042545936046,15.1601835396231,10.7354006708583,7.82666773074875,8.20463220375798,6.71604416066177,7.094008633671,3.87858317912866,4.27573576928288,2.41490366148527,2.79446399913286,0,4.79453718407182,0,11.3221701987483,23.6821393374284,11.2573794865455,5.563451491697,11.7294749178224,19.0564713366138,43.3194161483025,11.6009398902325,333.160790068,1.26086956521739,1.8695652173913,2.34782608695652,0.444444444444444,-1.81,23,309.671,111927.720255913,17.5423992168094,6.74950251643986,3.93747793563907,142.394860322625,12.3587304736709,0.346588704654283,12.3587304736709,0.270875494709557,0.125562370395784,0.270875494709557,-0.20407600308642,-0.346588704654283,3.8634,93.9082000000001,333.863,1,4,0,0,0,1,1,2,3,1,5,0,4,0,0,0,124,5.31678860400633,5.69392799484846,0,0,5.90717972935151,0,9.47634011921701,0,5.09868180830104,0,63.5613569628415,22.9627150757168,13.5924283885898,10.7165613085898,2,4.79453718407182,17.508119619584,0,15.0972733474526,7.04767198267719,46.0755172969979,0,51.8028605606787,0,0,5.31678860400633,0,0,11.6009398902325,15.6876644727977,25.4282404809126,0,55.0042449559252,24.2654682738464,5.02263331374133,0,0,46.92,0,6.23315836796236,0,0,0,0,0,0,1.54087448559671,43.0870782575521,0.923000467795044
"13654_09_6",5.19,3.02691407147795,669.959813936206,16.9282032302755,9.77964473009227,25.6396101212393,10.1068360252296,5.13982236504614,13.0698050606197,3.88982236504613,11.8198050606197,2.66960770474197,14.8561687506575,1.6487860888756,8.53506488139072,0,0,0,0,0,55.8540981417181,0,0,0,159.299438979493,0,933.183371,0.227272727272727,0.363636363636364,0.545454545454545,0,3.24,22,943.172,54493.8821094476,21.5390686347412,8.5025044032333,3.76702367550511,211.163973381975,3.67699310279667,0.0488380118861982,3.67699310279667,0.0482452439756021,0.922720970332578,0.0482452439756021,0.922720970332578,-0.0488380118861982,10.9786,128.878,943.172,0,0,0,0,0,2,0,2,0,0,10,0,1,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,159.299438979493,55.8540981417181,0,2,0,159.299438979493,0,0,0,0,0,44.7271951583241,0,11.126902983394,0,0,0,159.299438979493,0,0,0,0,44.7271951583241,0,11.126902983394,0,0,0,0,0,0,0,0,0,0,9.25835212480054,1.99,0.197441279979699
"437701_79_6",5.75,2.65505194451229,743.162964973806,16.765066523459,9.88727881673653,24.1612476687689,10.1624789178954,5.18643868819501,12.3234231142112,3.79839884724495,11.0580605324955,2.44575382266667,12.3251629273043,1.41951296230879,7.16880293459937,0,0,0,0,11.4990236665678,40.2544756424917,0,0,6.06636706846161,143.369495081544,4.73686295380005,871.267773552,0.454545454545455,0.863636363636364,1.36363636363636,0,2.56,22,879.267,56476.4503146083,20.8668664114753,8.49967479508824,4.10225334481654,202.40997100584,6.13481481481482,0.452473574629713,6.13481481481482,0.157767845594307,0.636641156462585,0.157767845594307,0.636641156462585,-0.452473574629713,10.3414,122.258,880.275,0,1,0,0,0,2,0,2,1,0,10,0,2,0,0,0,118,4.73686295380005,0,11.4990236665678,0,0,0,0,0,0,0,0,149.435862150006,13.4181585474972,26.8363170949945,2,4.73686295380005,143.369495081544,0,0,0,0,0,46.3208427109533,0,11.4990236665678,4.73686295380005,0,11.4990236665678,143.369495081544,0,0,0,0,46.3208427109533,0,0,0,9.23,0,0,0,0,0,0,0,0,7.53195263290501,9.33364819538927,0.215799170009488
"117964_21_3",5.3,2.5918662866464,666.672970138639,15.8948230354559,9.58666461291693,22.2746369258346,9.73495856296685,5.07480672088002,11.4187928773388,3.69666496636393,10.2860056412914,2.34833053667004,10.0661055938118,1.38822362268891,6.5425418033158,0,0,0,0,11.4990236665678,35.7817561266593,0,0,12.1327341369232,127.439551183595,4.73686295380005,793.357261484,0.476190476190476,0.80952380952381,1.14285714285714,0,2.08,21,799.363,35713.328110382,19.4053275350162,7.972988042318,4.19277488425926,188.542423400199,6.08398148148148,0.452517103152496,6.08398148148148,0.156614843758239,0.667312452758882,0.156614843758239,0.667312452758882,-0.452517103152496,9.5789,114.558,801.379,0,1,0,0,0,2,0,2,1,0,9,0,2,0,0,0,112,4.73686295380005,0,11.4990236665678,0,0,0,0,0,0,0,0,139.572285320518,17.8908780633297,17.8908780633297,2,4.73686295380005,127.439551183595,0,0,0,0,0,47.9144902635825,0,11.4990236665678,4.73686295380005,0,11.4990236665678,127.439551183595,0,0,0,0,47.9144902635825,0,0,0,9.23,0,0,0,0,0,0,0,0,6.85504207084068,11.2517165060469,0.217426244374751
"68631_49_2",6.13,2.41540252166441,585.102114185868,14.1543360594497,8.98543620527773,18.501415439966,8.87991785310972,4.85154278625005,9.60953240359416,3.49553966603411,8.62156106108124,2.16953298284979,7.09744261425531,1.28352045325648,4.07803725350723,0,0,0,0,0,38.3353407615623,0,0,24.2654682738464,95.5796633876961,4.73686295380005,637.536237348,0.473684210526316,0.789473684210526,1.15789473684211,0,1.12,19,639.555,15101.9446258951,16.4898203627181,6.91981270138569,4.06704964328181,160.807328188916,5.91615740740741,0.454912069545397,5.91615740740741,0.142367242960536,0.726849489795918,0.142367242960536,0.726849489795918,-0.454912069545397,8.0539,99.158,643.587,0,1,0,0,0,2,0,2,1,0,7,0,2,0,0,0,100,4.73686295380005,11.4990236665678,0,0,0,0,0,0,0,0,0,119.845131661543,17.8908780633297,8.94543903166483,2,4.73686295380005,95.5796633876961,0,0,0,0,0,51.1017853688409,0,11.4990236665678,4.73686295380005,0,11.4990236665678,95.5796633876961,0,0,0,0,51.1017853688409,0,0,0,9.23,0,0,0,0,0,0,0,0,5.51720996577644,15.0321159297052,0.301248806782684
"189084_66_0",6.29,2.36663237359669,574.011908280462,13.2840925714467,8.68482200145813,16.6148046970316,8.46923425058676,4.74589388307877,8.71088523086553,3.37653625970913,7.7095593851989,2.07403270865829,5.58960839180056,1.28465765878497,4.3096202346143,0,0,0,0,0,33.8626212457299,0,0,30.3318353423081,79.6497194897467,4.73686295380005,559.62572528,0.666666666666667,1.27777777777778,1.83333333333333,0,0.64,18,559.651,9942.14042780817,15.0369620169155,6.39335981955303,3.59678803756923,146.939780583275,5.86532407407407,0.454950832744944,5.86532407407407,0.155339580005339,0.742983749055178,0.155339580005339,0.742983749055178,-0.454950832744944,7.2914,91.458,564.691,0,1,0,0,0,2,0,2,1,0,6,0,2,0,0,0,94,4.73686295380005,5.74951183328391,5.74951183328391,0,0,0,0,0,0,0,15.9299438979493,94.0516109341055,13.4181585474972,8.94543903166483,2,4.73686295380005,79.6497194897467,0,0,0,0,0,52.6954329214701,0,11.4990236665678,4.73686295380005,0,11.4990236665678,79.6497194897467,0,0,0,0,52.6954329214701,0,0,0,9.23,0,0,0,0,0,0,0,0,4.67066032585874,16.9803902116402,0.372296592837948
"207122_15_4",6.15,2.44675488437271,617.352114185868,14.1543360594497,8.98543620527773,18.501415439966,8.87991785310972,4.85154278625005,9.60953240359416,3.49735996738986,8.68471999205415,2.14988217896945,6.24975184613016,1.31894783072845,5.13675448849331,0,0,0,0,0,38.3353407615623,0,0,24.2654682738464,95.5796633876961,4.73686295380005,637.536237348,0.578947368421053,1.10526315789474,1.68421052631579,0,1.12,19,639.555,14523.9006825359,16.4898203627181,6.91981270138569,4.06704964328181,160.807328188916,5.94923611111111,0.45375810470108,5.94923611111111,0.155400617980322,0.720483749055178,0.155400617980322,0.720483749055178,-0.45375810470108,8.0539,99.158,643.587,0,1,0,0,0,2,0,2,1,0,7,0,2,0,0,0,100,4.73686295380005,5.74951183328391,5.74951183328391,0,0,0,0,0,0,0,15.9299438979493,103.915187763593,13.4181585474972,13.4181585474972,2,4.73686295380005,95.5796633876961,0,0,0,0,0,51.1017853688409,0,11.4990236665678,4.73686295380005,0,11.4990236665678,95.5796633876961,0,0,0,0,51.1017853688409,0,0,0,9.23,0,0,0,0,0,0,0,0,5.43893295435458,15.084254180839,0.301248806782684
"189084_64_8",6.36,2.39901777230985,574.011908280462,13.2840925714467,8.68482200145813,16.6148046970316,8.46923425058676,4.74589388307877,8.71088523086553,3.37536502899303,7.76972678409997,2.06899973164363,4.81787408015827,1.29439893105103,4.84295177578756,0,0,0,0,0,33.8626212457299,0,0,30.3318353423081,79.6497194897467,4.73686295380005,559.62572528,0.666666666666667,1.22222222222222,1.77777777777778,0,0.64,18,559.651,9689.20265835674,15.0369620169155,6.39335981955303,3.59678803756923,146.939780583275,5.89840277777778,0.453800435492005,5.89840277777778,0.15539961413096,0.737243008314437,0.15539961413096,0.737243008314437,-0.453800435492005,7.2914,91.458,564.691,0,1,0,0,0,2,0,2,1,0,6,0,2,0,0,0,94,4.73686295380005,5.74951183328391,5.74951183328391,0,0,0,0,0,0,0,31.8598877958987,78.1216670361561,8.94543903166483,13.4181585474972,2,4.73686295380005,79.6497194897467,0,0,0,0,0,52.6954329214701,0,11.4990236665678,4.73686295380005,0,11.4990236665678,79.6497194897467,0,0,0,0,52.6954329214701,0,0,0,9.23,0,0,0,0,0,0,0,0,4.60635700113379,17.0318304752457,0.372296592837948
"189084_61_5",6.05,2.28025885457334,554.197046745365,12.4138490834436,8.38420779763853,14.7281939540973,8.0585506480638,4.64024497990749,7.8122380581369,3.25272101995655,6.7314072462718,2.01280106521282,5.00542139395381,1.22529202556268,2.95771093084956,0,0,0,0,0,29.3899017298975,0,0,36.3982024107697,63.7197755917974,4.73686295380005,481.715213212,0.705882352941177,1.47058823529412,2.11764705882353,0,0.16,17,479.747,6911.60440003028,13.5883995420055,5.86703238542012,3.56209246529561,133.072232977633,5.78141203703704,0.456147126589585,5.78141203703704,0.141178697118931,0.780020786092215,0.141178697118931,0.780020786092215,-0.456147126589585,6.5289,83.758,485.795,0,1,0,0,0,2,0,2,1,0,5,0,2,0,0,0,88,4.73686295380005,11.4990236665678,0,0,0,0,0,0,0,0,15.9299438979493,84.1880341046177,13.4181585474972,4.47271951583241,2,4.73686295380005,63.7197755917974,0,0,0,0,0,54.2890804740993,0,11.4990236665678,4.73686295380005,0,11.4990236665678,63.7197755917974,0,0,0,0,54.2890804740993,0,0,0,9.23,0,0,0,0,0,0,0,0,3.87739242147476,18.8930899234694,0.469877820022644
"60348_60_9",6.01,2.36697306604027,597.261908280462,13.2840925714467,8.68482200145813,16.6148046970317,8.46923425058676,4.74589388307877,8.71088523086553,3.37354472763728,7.70656785312705,2.08865053552398,5.66556484828342,1.25897155357906,3.78423454080148,0,0,0,0,0,33.8626212457299,0,0,30.3318353423081,79.6497194897467,4.73686295380005,559.62572528,0.611111111111111,1.22222222222222,1.88888888888889,0,0.64,18,559.651,10115.9347168982,15.0369620169155,6.39335981955303,3.59678803756923,146.939780583275,5.86532407407407,0.454954400136611,5.86532407407407,0.142366239085585,0.743608749055178,0.142366239085585,0.743608749055178,-0.454954400136611,7.2914,91.458,564.691,0,1,0,0,0,2,0,2,1,0,6,0,2,0,0,0,94,4.73686295380005,11.4990236665678,0,0,0,0,0,0,0,0,15.9299438979493,94.0516109341054,13.4181585474972,8.94543903166483,2,4.73686295380005,79.6497194897467,0,0,0,0,0,52.6954329214701,0,11.4990236665678,4.73686295380005,0,11.4990236665678,79.6497194897467,0,0,0,0,52.6954329214701,0,0,0,9.23,0,0,0,0,0,0,0,0,4.67918356848913,16.9819538926682,0.348268704886897
"5436_43_1",5.84,2.3122378354878,504.697046745365,12.4138490834436,8.38420779763853,14.7281939540973,8.0585506480638,4.64024497990749,7.8122380581369,3.25154978924044,6.79157464517286,2.00776808819816,4.23368708231152,1.23442265390163,3.49043182809572,0,0,0,0,0,29.3899017298975,0,0,36.3982024107697,63.7197755917974,4.73686295380005,481.715213212,0.647058823529412,1.05882352941176,1.41176470588235,0,0.16,17,479.747,6760.59152948362,13.5883995420055,5.86703238542012,3.56209246529561,133.072232977633,5.81449074074074,0.454996730726433,5.81449074074074,0.141238740689624,0.774280045351474,0.141238740689624,0.774280045351474,-0.454996730726433,6.5289,83.758,485.795,0,1,0,0,0,2,0,2,1,0,5,0,2,0,0,0,88,4.73686295380005,11.4990236665678,0,0,0,0,0,0,0,0,31.8598877958987,68.2580902066684,8.94543903166483,8.94543903166483,2,4.73686295380005,63.7197755917974,0,0,0,0,0,54.2890804740993,0,11.4990236665678,4.73686295380005,0,11.4990236665678,63.7197755917974,0,0,0,0,54.2890804740993,0,0,0,9.23,0,0,0,0,0,0,0,0,3.82090844671202,18.9416239134543,0.469877820022644
"446255_54_5",5.68,2.60467744811583,698.922970138639,15.8948230354559,9.58666461291693,22.2746369258346,9.73495856296685,5.07480672088002,11.4187928773388,3.70082772915189,10.2288297744622,2.34115160353281,10.7949586804937,1.39097442143932,6.05900568767433,0,0,0,0,11.4990236665678,35.7817561266593,0,0,12.1327341369232,127.439551183595,4.73686295380005,793.357261484,0.571428571428571,1.04761904761905,1.57142857142857,0,2.08,21,799.363,36520.8951540638,19.4053275350162,7.972988042318,4.19277488425926,188.542423400199,6.06756944444444,0.453629134323416,6.06756944444444,0.157707617283683,0.655231481481481,0.157707617283683,0.655231481481481,-0.453629134323416,9.5789,114.558,801.379,0,1,0,0,0,2,0,2,1,0,9,0,2,0,0,0,112,4.73686295380005,5.74951183328391,5.74951183328391,0,0,0,0,0,0,0,15.9299438979493,123.642341422569,13.4181585474972,22.3635975791621,2,4.73686295380005,127.439551183595,0,0,0,0,0,47.9144902635825,0,11.4990236665678,4.73686295380005,0,11.4990236665678,127.439551183595,0,0,0,0,47.9144902635825,0,0,0,9.23,0,0,0,0,0,0,0,0,6.84962393445032,11.2276414215378,0.217426244374751
"63936_56_1",5.44,2.62817346182371,743.162964973806,16.765066523459,9.88727881673653,24.1612476687689,10.1624789178954,5.18643868819501,12.3234231142112,3.79957007796105,10.9978931335944,2.45078679968133,13.0968972389466,1.40977169004273,6.63547139342611,0,0,0,0,11.4990236665678,40.2544756424917,0,0,6.06636706846161,143.369495081544,4.73686295380005,871.267773552,0.5,0.909090909090909,1.40909090909091,0,2.56,22,879.267,57782.345827801,20.8668664114753,8.49967479508824,4.10225334481653,202.40997100584,6.10173611111111,0.453627697063201,6.10173611111111,0.157707633497008,0.642381897203326,0.157707633497008,0.642381897203326,-0.453627697063201,10.3414,122.258,880.275,0,1,0,0,0,2,0,2,1,0,10,0,2,0,0,0,118,4.73686295380005,5.74951183328391,5.74951183328391,0,0,0,0,0,0,0,0,149.435862150006,13.4181585474972,26.8363170949945,2,4.73686295380005,143.369495081544,0,0,0,0,0,46.3208427109533,0,11.4990236665678,4.73686295380005,0,11.4990236665678,143.369495081544,0,0,0,0,46.3208427109533,0,0,0,9.23,0,0,0,0,0,0,0,0,7.607156845763,9.2776845946712,0.215799170009488
"337513_72_1",5.93,2.57611006749398,698.922970138639,15.8948230354559,9.58666461291693,22.2746369258346,9.73495856296685,5.07480672088002,11.4187928773388,3.69783619708004,10.2258382423904,2.35635504575655,10.840831437526,1.36685605562902,5.93624533773153,0,0,0,0,11.4990236665678,35.7817561266593,0,0,12.1327341369232,127.439551183595,4.73686295380005,793.357261484,0.523809523809524,0.952380952380952,1.47619047619048,0,2.08,21,799.363,36895.7134286903,19.4053275350162,7.972988042318,4.19277488425926,188.542423400199,6.05090277777778,0.453671058825219,6.05090277777778,0.157706604683178,0.659141156462585,0.157706604683178,0.659141156462585,-0.453671058825219,9.5789,114.558,801.379,0,1,0,0,0,2,0,2,1,0,9,0,2,0,0,0,112,4.73686295380005,5.74951183328391,5.74951183328391,0,0,0,0,0,0,0,0,139.572285320518,13.4181585474972,22.3635975791621,2,4.73686295380005,127.439551183595,0,0,0,0,0,47.9144902635825,0,11.4990236665678,4.73686295380005,0,11.4990236665678,127.439551183595,0,0,0,0,47.9144902635825,0,0,0,9.23,0,0,0,0,0,0,0,0,6.90549500818846,11.204254180839,0.217426244374751
"51_44_5",0.36,3.15154966830605,296.492089776386,8.43072142031815,5.34344163955115,6.85529953158806,5.10906090528062,2.79372928770372,3.54965823372218,1.93404052763612,2.74844078111733,1.1665516361265,1.90558091486452,0.62916035086455,0.92725153248716,5.96930528795185,4.79453718407182,0,10.5860848054383,5.02263331374133,0,18.1991012053848,0,0,0,28.3084071753057,189.958834728,1.27272727272727,1.90909090909091,2.36363636363636,0,-0.73,11,186.981,271.812571105701,8.36737098344693,3.11345653379194,1.85085948965842,73.3586335398967,10.3627223481985,0.477638616445582,10.3627223481985,0.335234013550962,0.138333333333334,0.335234013550962,-1.01058641975309,-0.477638616445582,2.6916,43.4213,191.013,1,2,0,0,0,1,0,1,1,1,4,0,1,0,0,0,58,5.10652739484071,0,0,0,0,5.96930528795185,0,4.79453718407182,0,0,23.201879780465,18.1991012053848,0,15.6087181191796,1,9.90106457891253,29.1711850684169,0,0,0,0,0,33.8078193245645,0,0,0,0,0,23.201879780465,11.0758326827926,0,0,10.3579886757688,18.1991012053848,10.0452666274827,0,0,37.3,0,11.1230807508188,0,0,0,0,0,0,0,22.76580813807,0.740184271459347
"56_55_3",2.41,2.2682658131303,866.252622138403,11.9493829893763,9.92820323027551,9.92820323027551,8.91581623797197,6.22008467928146,6.22008467928146,4.70719296774986,4.70719296774986,3.61127091280906,3.61127091280906,2.69623360861212,2.69623360861212,0,0,0,0,0,0,32.3173452867888,0,0,72.7964048215393,0,228.093900384,0.388888888888889,1,1.83333333333333,0,-2.34,18,216.198,30957.3701845037,9.66576917112106,3.57545253828511,1.32429080041586,105.476396714703,2.29861111111111,0.0616293497531201,2.29861111111111,-0.00990254742768067,1.30581585411943,0.00990254742768067,1.30581585411943,-0.0616293497531201,5.1462,78.96,228.294,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,60.6636706846161,44.450079423712,0,0,4,0,32.3173452867888,0,0,0,0,0,72.7964048215393,0,0,0,0,0,0,0,0,0,0,72.7964048215393,0,32.3173452867888,0,0,0,0,0,0,0,0,0,0,0,34,0.288354374686931
"58_90_2",2.3,3.45554648381778,270.874024222135,8.59385812713468,5.03642175672649,8.06013754080031,5.03658126020919,2.55688601295806,4.06874390499497,1.81678409939203,3.3871132988917,1.08996176667828,2.63020361566808,0.556614984699183,1.46405324309181,0,0,0,25.8400450882492,0,0,6.06636706846161,0,0,0,51.5102869557708,229.885975404,0.909090909090909,1.45454545454545,2,0,0.18,11,229.877,256.346784769737,9.26944543828265,3.27699746822291,1.67267690881177,83.4387017792197,9.1045987654321,0.504781555382284,9.1045987654321,0.153906071578189,0.0239197530864192,0.153906071578189,-0.247469135802469,-0.504781555382284,4.0058,48.1468,231.893,1,1,0,0,0,1,0,1,1,1,5,0,0,0,0,0,60,5.10652739484071,5.02263331374133,5.74951183328391,0,0,0,0,0,0,0,46.4037595609301,6.06636706846161,0,15.067899941224,1,5.10652739484071,46.4037595609301,0,0,0,0,0,26.1569003234269,0,5.74951183328391,0,0,5.74951183328391,46.4037595609301,5.10652739484071,0,0,0,6.06636706846161,20.0905332549653,0,0,20.23,0,22.2026851851852,0,0,0,0,0,0,0,10.5750925925926,0.528719364396051
"60_57_1|72_20_8",3.91,1.80290745979363,516.422862465738,13.5330157158901,9.34724352484353,13.8828172009543,8.77572757194729,6.24914478993606,8.51693162799143,6.30618247434514,9.58183366430106,5.92329358323656,10.2157933036512,5.29820921383547,8.43442226552977,14.0816986963677,0,0,24.0437448678194,21.90038479655,6.42082162292601,0,0,0,0,74.3425022951951,377.870630956,0.842105263157895,1.26315789473684,1.68421052631579,0.833333333333333,1.44,19,372.849,38778.566437644,12.9321582230842,3.20141111634596,0.985958267877877,139.967998077159,6.82415895061728,0.368961262472872,6.82415895061728,0.166359047693806,0.0466820987654319,0.166359047693806,-1.37469135802469,-0.368961262472872,4.4814,77.575,380.913,0,1,4,1,5,0,0,0,1,0,7,0,0,3,1,4,104,4.73686295380005,9.74834458288222,4.33335411348544,0,0,0,0,0,0,23.201879780465,46.4037595609301,30.0924458075716,0,22.2725054797238,5,4.73686295380005,69.6056393413951,0,0,23.6716241846456,32.7104530947903,0,10.0645727042272,0,0,0,0,0,69.6056393413951,26.2896314718643,4.73686295380005,23.6716241846456,6.42082162292601,10.0645727042272,0,0,0,12.53,0,39.5237745653817,0,0,0,0,0,0,-1.37469135802469,6.60091679264298,0.342677786322823
"62_56_6",0.3,2.80303948767405,29.0195500086539,3.57735026918963,2.06294882884311,2.87944540977084,1.73205080756888,0.781474414421557,1.18972270488542,0.402368927062183,0.873773447853214,0,0,0,0,0,0,0,5.11243688472476,0,0,0,0,0,23.6852083973711,0,76.009519128,1.5,1.5,1.5,0,-0.31,4,72.092,3.24511249783653,3.69,1.06174721189591,8.37262226847034,29.7778126690599,4.62037037037037,0.376505714838091,4.62037037037037,0.160496298799641,2.22044604925031e-16,0.160496298799641,2.22044604925031e-16,-0.376505714838091,-0.8113,20.9728,76.124,4,2,0,0,0,0,0,0,1,2,3,0,0,0,0,0,24,11.4673349543244,0,5.11243688472476,0,0,0,0,0,0,0,0,12.2178734430467,0,0,0,0,17.3303103277715,0,0,11.4673349543244,0,0,0,0,0,11.4673349543244,0,0,12.2178734430467,5.11243688472476,0,0,0,0,0,0,0,52.04,0,4.09259259259259,0,0,0,0,0,0,0,9.24074074074074,0.370873527205618
"67_66_3",1.11,2.32379000772445,8,3.57735026918963,1.71124368821731,3.97903052627267,1.73205080756888,0.654653670707977,1.96396101212393,0.247435829652697,2.22692246687427,0,0,0,0,4.29545151229439,0,0,0,0,0,0,0,0,0,34.8028196706975,117.914383072,1,1,1,1,0.87,4,118.37,3.24511249783653,4.87,2.12839793281654,13.2594834192099,39.6490497084746,4.80555555555556,0.180106635477797,4.80555555555556,0.180106635477797,0.75,0.0874115277790444,-0.75,-0.0874115277790444,1.9864,21.347,119.378,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,0,0,4.29545151229439,0,0,0,0,0,0,0,34.8028196706975,0,0,0,0,0,34.8028196706975,0,0,0,4.29545151229439,0,0,0,0,0,0,0,34.8028196706975,4.29545151229439,0,0,0,0,0,0,0,0,0,14.4166666666667,0,0,0,0,0,0,-0.75,0,0.427859175822866
"70_30_4",2.07,2.64145002038557,615.577028807132,15.8948230354559,10.0240213486211,14.5595950247318,9.73495856296685,5.44291433409344,7.7107011721488,4.13948720225802,6.5242166552389,2.83384858510171,5.06316962961022,1.76987286161553,3.19599477960486,0,10.2130547896814,0,59.1825481553358,0,0,12.1327341369232,0,0,0,69.6056393413951,403.849895512,0.619047619047619,0.952380952380952,1.28571428571429,0.0769230769230769,-0.22,21,400.859,36043.700637836,17.1388771933375,6.49231472337074,3.26240809512908,150.26150430564,10.0188145628622,0.506032816466921,10.0188145628622,0.138794718248223,0.0306826341647775,0.138794718248223,-0.252193247669438,-0.506032816466921,6.609,89.0796,406.907,2,2,0,0,0,2,0,2,2,2,8,0,2,0,0,0,112,10.2130547896814,11.4990236665678,0,0,0,0,0,0,0,0,69.6056393413951,12.1327341369232,17.54772460632,30.135799882448,2,10.2130547896814,69.6056393413951,0,0,0,6.42082162292601,0,53.3954370027652,0,11.4990236665678,0,0,11.4990236665678,69.6056393413951,10.2130547896814,6.42082162292601,0,11.126902983394,12.1327341369232,30.135799882448,0,0,40.46,0,35.6928159556003,0,0,0,0,0,0,0,23.140517377733,0.550692990866757
"72_55_9",4.08,2.5095731194516,516.247916216999,13.1209558646301,9.13066004555392,12.1543758296277,8.57538740046941,5.14866335611029,6.6605212481472,3.6491968575948,5.47146146297656,2.45477584661989,3.33669295030809,1.61799511625437,2.30640721206585,0,0,0,4.49146817415793,10.0452666274827,16.7000075134633,0,24.2654682738464,24.2654682738464,0,46.4037595609301,315.938010976,0.611111111111111,0.944444444444444,1.22222222222222,0,-0.66,18,309.966,12051.9415183426,13.7643128403392,5.98810697637622,3.21163127181592,125.741843429697,5.97150163769211,0.114760019388647,5.97150163769211,0.114760019388647,0.208004535147393,0.0843437390473702,0.208004535147393,-0.0843437390473702,6.1879,80.632,318.03,0,0,0,0,0,2,0,2,0,0,4,0,2,0,0,0,92,0,4.49146817415793,0,0,0,0,0,0,0,0,70.6692278347765,35.3923712572404,15.6183711575519,0,2,0,51.9768640909993,0,0,0,0,0,74.1945743327275,0,0,0,0,0,46.4037595609301,0,0,0,11.126902983394,53.0224047218508,10.0452666274827,5.57310453006927,0,0,0,23.6694873463789,0,0,0,0,0,0,0.208004535147393,18.5669525629182,0.61932592538948
"75_15_0",1.29,3.2659863237109,23.7744375108173,2.70710678118655,1.31649658092773,2.94948974278318,1.4142135623731,0.408248290463863,1.22474487139159,0.0833333333333334,0.75,0,0,0,0,0,0,0,0,0,0,0,0,4.31414416810647,24.4357468860934,0,75.944142,1.33333333333333,1.33333333333333,1.33333333333333,0,0.22,3,76.145,2.75488750216347,3.22,2.22,2.22,29.4568115222393,3.95833333333333,0.0296530192294053,3.95833333333333,0.0296530192294053,1.91666666666667,0.0148265096147026,1.91666666666667,-0.0148265096147026,1.0181,20.189,76.145,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,24.4357468860934,4.31414416810647,0,0,0,28.7498910541999,0,0,0,0,0,0,0,0,0,0,0,24.4357468860934,4.31414416810647,0,0,0,0,0,0,0,0,0,7.91666666666667,0,0,0,0,0,0,1.91666666666667,0,0.394954066786281
